Time(s),CH1V,CH2V
8.460000e-05,3.920000e+00,-5.392000e+00
8.480000e-05,4.802667e+00,-4.610667e+00
8.500000e-05,5.818667e+00,-4.128000e+00
8.520000e-05,6.474667e+00,-3.529334e+00
8.540000e-05,7.537334e+00,-2.793334e+00
8.560000e-05,8.554667e+00,-2.012000e+00
8.580000e-05,9.572001e+00,-1.390667e+00
8.600000e-05,1.056667e+01,-8.386667e-01
8.620000e-05,1.165067e+01,1.960000e-01
8.640000e-05,1.264533e+01,6.560001e-01
8.660000e-05,1.364000e+01,1.300000e+00
8.680000e-05,1.452133e+01,1.898667e+00
8.700000e-05,1.558400e+01,2.565334e+00
8.720000e-05,1.662400e+01,3.256000e+00
8.740000e-05,1.746000e+01,3.830667e+00
8.760000e-05,1.818400e+01,4.268000e+00
8.780000e-05,1.899734e+01,4.865334e+00
8.800000e-05,1.983333e+01,5.417334e+00
8.820000e-05,2.051200e+01,5.832000e+00
8.840000e-05,2.098667e+01,6.176001e+00
8.860000e-05,2.146133e+01,6.590667e+00
8.880000e-05,2.202667e+01,6.912001e+00
8.900000e-05,2.245600e+01,7.096001e+00
8.920000e-05,2.265867e+01,7.212000e+00
8.940000e-05,2.279467e+01,7.464001e+00
8.960000e-05,2.299867e+01,7.602667e+00
8.980000e-05,2.306667e+01,7.580000e+00
9.000000e-05,2.299867e+01,7.580000e+00
9.020000e-05,2.277200e+01,7.556001e+00
9.040000e-05,2.281734e+01,7.602667e+00
9.060000e-05,2.252400e+01,7.326667e+00
9.080000e-05,2.216267e+01,7.212000e+00
9.100000e-05,2.186800e+01,6.936000e+00
9.120000e-05,2.148400e+01,6.752000e+00
9.140000e-05,2.096400e+01,6.384000e+00
9.160000e-05,2.026267e+01,5.832000e+00
9.180000e-05,1.976534e+01,5.486667e+00
9.200000e-05,1.915600e+01,5.141334e+00
9.220000e-05,1.863600e+01,4.636000e+00
9.240000e-05,1.768667e+01,4.176000e+00
9.260000e-05,1.700800e+01,3.416000e+00
9.280000e-05,7.740001e+00,-2.380000e+00
